LocalObservationDateTime,WeatherText,HasPrecipitation,IsDayTime,Temperature(C),Temperature(F),RealFeelTemperature(C),RealFeelTemperature(F),RealFeelTemperatureShade(C),RealFeelTemperatureShade(F),RelativeHumidity,IndoorRelativeHumidity,DewPoint(C),DewPoint(F),WindDirection(Degrees),WindDirection(Text),WindSpeed(km/h),WindSpeed(mi/h),WindGustSpeed(km/h),WindGustSpeed(mi/h),UVIndex,UVIndexText,Pressure(mb),Pressure(inHg),ApparentTemperature(C),ApparentTemperature(F),WindChillTemperature(C),WindChillTemperature(F)
2021-10-20T00:55:00-05:00,Partly cloudy,False,False,17.6,64.0,16.9,62.0,16.9,62.0,59,51,9.5,49.0,0,N,9.6,6.0,11.7,7.3,0,Low,1025.1,30.27,18.3,65.0,17.8,64.0
2021-10-20T01:20:00-05:00,Partly cloudy,False,False,17.0,63.0,16.2,61.0,16.2,61.0,61,51,9.5,49.0,0,N,9.6,6.0,11.7,7.3,0,Low,1018.0,30.06,18.3,65.0,17.2,63.0
2021-10-20T01:55:00-05:00,Mostly cloudy,False,False,17.0,63.0,16.2,61.0,16.2,61.0,62,51,9.6,49.0,0,N,9.8,6.1,12.4,7.7,0,Low,1018.0,30.06,18.3,65.0,17.2,63.0
2021-10-20T02:20:00-05:00,Partly cloudy,False,False,16.3,61.0,15.4,60.0,15.4,60.0,64,51,9.6,49.0,0,N,9.8,6.1,12.4,7.7,0,Low,1018.6,30.08,18.3,65.0,16.1,61.0
2021-10-20T02:55:00-05:00,Mostly clear,False,False,16.3,61.0,15.4,60.0,15.4,60.0,68,54,10.3,51.0,0,N,9.8,6.1,13.2,8.2,0,Low,1018.6,30.08,18.3,65.0,16.1,61.0
2021-10-20T03:20:00-05:00,Mostly clear,False,False,15.6,60.0,14.7,58.0,14.7,58.0,71,54,10.3,51.0,0,N,9.8,6.1,13.2,8.2,0,Low,1019.0,30.09,18.3,65.0,15.6,60.0
2021-10-20T03:55:00-05:00,Partly cloudy,False,False,15.6,60.0,14.9,59.0,14.9,59.0,71,53,10.3,51.0,0,N,9.0,5.6,12.6,7.8,0,Low,1019.0,30.09,18.3,65.0,15.6,60.0
2021-10-20T04:20:00-05:00,Partly cloudy,False,False,15.0,59.0,14.2,58.0,14.2,58.0,74,53,10.3,51.0,0,N,9.0,5.6,12.6,7.8,0,Low,1019.6,30.11,16.1,61.0,15.0,59.0
2021-10-20T04:55:00-05:00,Clear,False,False,15.0,59.0,14.3,58.0,14.3,58.0,78,57,11.3,52.0,23,NNE,8.5,5.3,11.7,7.3,0,Low,1019.3,30.1,18.3,65.0,15.0,59.0
2021-10-20T05:20:00-05:00,Clear,False,False,13.7,57.0,13.0,55.0,13.0,55.0,85,57,11.3,52.0,23,NNE,8.5,5.3,11.7,7.3,0,Low,1025.1,30.27,17.2,63.0,13.9,57.0
2021-10-20T05:55:00-05:00,Clear,False,False,13.7,57.0,12.9,55.0,12.9,55.0,64,43,7.0,45.0,23,NNE,8.8,5.4,11.7,7.3,0,Low,1025.1,30.27,16.7,62.0,13.9,57.0
2021-10-20T06:20:00-05:00,Clear,False,False,13.1,56.0,12.3,54.0,12.3,54.0,67,43,7.0,45.0,23,NNE,8.8,5.4,11.7,7.3,0,Low,1018.3,30.07,16.1,61.0,13.3,56.0
2021-10-20T06:55:00-05:00,Clear,False,False,13.1,56.0,12.4,54.0,12.4,54.0,75,48,8.8,48.0,23,NNE,8.5,5.3,11.7,7.3,0,Low,1018.3,30.07,16.1,61.0,13.3,56.0
2021-10-20T07:20:00-05:00,Clear,False,False,14.4,58.0,14.9,59.0,14.9,59.0,74,52,9.8,50.0,68,ENE,3.7,2.3,11.7,7.3,0,Low,1025.4,30.28,16.1,61.0,14.4,58.0
2021-10-20T07:55:00-05:00,Sunny,False,True,14.4,58.0,14.9,59.0,14.9,59.0,74,52,9.8,50.0,68,ENE,3.7,2.3,11.5,7.2,0,Low,1025.4,30.28,16.1,61.0,14.4,58.0
2021-10-20T08:20:00-05:00,Sunny,False,True,12.8,55.0,14.4,58.0,14.4,58.0,82,52,9.8,50.0,68,ENE,3.7,2.3,11.5,7.2,1,Low,1026.1,30.3,16.1,61.0,12.8,55.0
2021-10-20T08:55:00-05:00,Sunny,False,True,12.8,55.0,13.0,55.0,13.0,55.0,90,57,11.2,52.0,45,NE,8.3,5.2,11.1,6.9,1,Low,1026.1,30.3,16.1,61.0,12.8,55.0
2021-10-20T09:20:00-05:00,Sunny,False,True,14.2,58.0,15.8,60.0,13.6,57.0,82,57,11.2,52.0,45,NE,8.3,5.2,11.1,6.9,2,Low,1027.1,30.33,17.8,64.0,14.4,58.0
2021-10-20T09:55:00-05:00,Sunny,False,True,14.2,58.0,15.8,60.0,13.6,57.0,80,55,10.9,52.0,45,NE,8.3,5.2,11.1,6.9,2,Low,1027.1,30.33,17.8,64.0,14.4,58.0
2021-10-20T10:20:00-05:00,Mostly sunny,False,True,18.0,64.0,22.0,72.0,18.4,65.0,62,54,10.6,51.0,45,NE,3.7,2.3,11.1,6.9,3,Moderate,1027.4,30.34,18.3,65.0,17.8,64.0
2021-10-20T10:55:00-05:00,Mostly sunny,False,True,18.0,64.0,22.0,72.0,18.4,65.0,62,54,10.6,51.0,45,NE,3.7,2.3,5.1,3.2,3,Moderate,1027.4,30.34,18.3,65.0,17.8,64.0
2021-10-20T11:20:00-05:00,Mostly sunny,False,True,20.1,68.0,24.2,76.0,19.2,67.0,54,54,10.6,51.0,45,NE,3.7,2.3,5.1,3.2,5,Moderate,1028.1,30.36,19.4,67.0,20.0,68.0
2021-10-20T11:55:00-05:00,Mostly sunny,False,True,20.1,68.0,24.1,75.0,19.1,66.0,48,48,8.8,48.0,45,NE,4.7,2.9,6.2,3.8,5,Moderate,1028.1,30.36,19.4,67.0,20.0,68.0
2021-10-20T12:20:00-05:00,Mostly sunny,False,True,22.6,73.0,27.4,81.0,21.7,71.0,41,41,8.8,48.0,45,NE,4.7,2.9,6.2,3.8,6,High,1027.8,30.35,22.8,73.0,22.8,73.0
2021-10-20T12:55:00-05:00,Mostly sunny,False,True,22.6,73.0,27.3,81.0,21.6,71.0,37,37,7.3,45.0,45,NE,5.8,3.6,7.5,4.6,6,High,1027.8,30.35,22.2,72.0,22.8,73.0
2021-10-20T13:20:00-05:00,Sunny,False,True,24.6,76.0,29.6,85.0,23.6,74.0,33,33,7.3,45.0,45,NE,5.8,3.6,7.5,4.6,7,High,1027.4,30.34,23.9,75.0,24.4,76.0
2021-10-20T13:55:00-05:00,Sunny,False,True,24.6,76.0,29.3,85.0,23.5,74.0,30,30,5.9,43.0,45,NE,7.0,4.4,9.0,5.6,7,High,1027.4,30.34,23.3,74.0,24.4,76.0
2021-10-20T14:20:00-05:00,Sunny,False,True,26.1,79.0,30.3,87.0,24.9,77.0,27,27,5.9,43.0,45,NE,7.0,4.4,9.0,5.6,6,High,1026.1,30.3,24.4,76.0,26.1,79.0
2021-10-20T14:55:00-05:00,Sunny,False,True,26.1,79.0,29.9,86.0,24.8,77.0,25,25,4.6,40.0,45,NE,8.3,5.2,11.1,6.9,6,High,1026.1,30.3,24.4,76.0,26.1,79.0
2021-10-20T15:20:00-05:00,Sunny,False,True,27.1,81.0,29.8,86.0,25.8,78.0,24,24,4.6,40.0,45,NE,8.3,5.2,11.1,6.9,5,Moderate,1024.7,30.26,25.6,78.0,27.2,81.0
2021-10-20T15:55:00-05:00,Sunny,False,True,27.1,81.0,29.4,85.0,25.7,78.0,23,23,4.2,40.0,45,NE,9.6,6.0,12.2,7.6,5,Moderate,1024.7,30.26,25.6,78.0,27.2,81.0
2021-10-20T16:20:00-05:00,Mostly sunny,False,True,29.4,85.0,31.1,88.0,28.2,83.0,23,23,6.2,43.0,0,N,7.4,4.6,12.2,7.6,3,Moderate,1023.7,30.23,27.8,82.0,29.4,85.0
2021-10-20T16:55:00-05:00,Partly sunny,False,True,29.4,85.0,31.1,88.0,28.2,83.0,23,23,6.2,43.0,0,N,7.4,4.6,10.2,6.4,3,Moderate,1023.7,30.23,27.8,82.0,29.4,85.0
2021-10-20T17:20:00-05:00,Partly sunny,False,True,30.0,86.0,30.5,87.0,28.8,84.0,22,22,6.2,43.0,0,N,7.4,4.6,10.2,6.4,2,Low,1023.4,30.22,27.8,82.0,30.0,86.0
2021-10-20T17:55:00-05:00,Sunny,False,True,30.0,86.0,30.1,86.0,28.6,83.0,23,23,6.6,44.0,0,N,10.0,6.2,12.2,7.6,2,Low,1023.4,30.22,28.3,83.0,30.0,86.0
2021-10-20T18:20:00-05:00,Mostly sunny,False,True,28.3,83.0,27.6,82.0,27.6,82.0,25,25,6.6,44.0,0,N,10.0,6.2,12.2,7.6,1,Low,1023.0,30.21,26.7,80.0,28.3,83.0
2021-10-20T18:55:00-05:00,Mostly sunny,False,True,28.3,83.0,27.5,81.0,27.5,81.0,26,26,7.1,45.0,0,N,11.5,7.2,14.7,9.2,1,Low,1023.0,30.21,26.7,80.0,28.3,83.0
2021-10-20T19:20:00-05:00,Mostly cloudy,False,False,24.0,75.0,24.0,75.0,24.0,75.0,32,32,6.4,44.0,0,N,0.0,0.0,14.7,9.2,0,Low,1023.4,30.22,22.8,73.0,23.9,75.0
2021-10-20T19:55:00-05:00,Mostly cloudy,False,False,24.0,75.0,24.0,75.0,24.0,75.0,32,32,6.4,44.0,0,N,0.0,0.0,0.0,0.0,0,Low,1023.4,30.22,22.8,73.0,23.9,75.0
2021-10-20T20:20:00-05:00,Mostly cloudy,False,False,22.1,72.0,22.1,72.0,22.1,72.0,36,36,6.4,44.0,0,N,0.0,0.0,0.0,0.0,0,Low,1023.7,30.23,21.7,71.0,22.2,72.0
2021-10-20T20:55:00-05:00,Partly cloudy,False,False,22.1,72.0,21.3,70.0,21.3,70.0,37,37,6.7,44.0,0,N,3.4,2.1,4.9,3.1,0,Low,1023.7,30.23,21.7,71.0,22.2,72.0
2021-10-20T21:20:00-05:00,Mostly clear,False,False,20.9,70.0,20.1,68.0,20.1,68.0,40,40,6.7,44.0,0,N,3.4,2.1,4.9,3.1,0,Low,1018.3,30.07,21.1,70.0,21.1,70.0
2021-10-20T21:55:00-05:00,Mostly clear,False,False,20.9,70.0,19.7,67.0,19.7,67.0,40,40,6.9,44.0,0,N,7.9,4.9,10.7,6.6,0,Low,1018.3,30.07,21.1,70.0,21.1,70.0
2021-10-20T22:20:00-05:00,Mostly clear,False,False,21.2,70.0,19.7,68.0,19.7,68.0,35,35,5.4,42.0,0,N,11.1,6.9,10.7,6.6,0,Low,1025.1,30.27,20.6,69.0,21.1,70.0
2021-10-20T22:55:00-05:00,Mostly clear,False,False,21.2,70.0,19.7,68.0,19.7,68.0,35,35,5.4,42.0,0,N,11.1,6.9,15.4,9.6,0,Low,1025.1,30.27,20.6,69.0,21.1,70.0
2021-10-20T23:20:00-05:00,Mostly clear,False,False,19.5,67.0,18.0,64.0,18.0,64.0,40,38,5.4,42.0,0,N,11.1,6.9,15.4,9.6,0,Low,1025.7,30.29,18.9,66.0,19.4,67.0
2021-10-20T23:55:00-05:00,Clear,False,False,19.5,67.0,18.0,64.0,18.0,64.0,44,42,6.9,44.0,0,N,11.5,7.2,17.9,11.1,0,Low,1025.7,30.29,19.4,67.0,19.4,67.0
2021-10-21T00:20:00-05:00,Clear,False,False,18.4,65.0,16.9,62.0,16.9,62.0,47,42,6.9,44.0,0,N,11.5,7.2,17.9,11.1,0,Low,1026.1,30.3,19.4,67.0,18.3,65.0
2021-10-21T00:55:00-05:00,Clear,False,False,18.4,65.0,17.1,63.0,17.1,63.0,52,47,8.5,47.0,0,N,7.7,4.8,16.0,10.0,0,Low,1026.1,30.3,19.4,67.0,18.3,65.0
2021-10-21T01:20:00-05:00,Clear,False,False,17.4,63.0,17.1,63.0,17.1,63.0,56,47,8.5,47.0,0,N,7.7,4.8,16.0,10.0,0,Low,1019.6,30.11,17.8,64.0,17.2,63.0
2021-10-21T01:55:00-05:00,Clear,False,False,17.4,63.0,17.3,63.0,17.3,63.0,60,51,9.7,49.0,0,N,7.0,4.4,11.3,7.0,0,Low,1019.6,30.11,18.3,65.0,17.2,63.0
2021-10-21T02:20:00-05:00,Mostly clear,False,False,16.6,62.0,16.4,62.0,16.4,62.0,63,51,9.7,49.0,0,N,7.0,4.4,11.3,7.0,0,Low,1020.0,30.12,18.3,65.0,16.7,62.0
2021-10-21T02:55:00-05:00,Mostly clear,False,False,16.6,62.0,16.0,61.0,16.0,61.0,69,56,10.9,52.0,0,N,9.0,5.6,11.3,7.0,0,Low,1020.0,30.12,18.3,65.0,16.7,62.0
2021-10-21T03:20:00-05:00,Clear,False,False,15.8,60.0,15.1,59.0,15.1,59.0,73,56,10.9,52.0,0,N,9.0,5.6,11.3,7.0,0,Low,1020.7,30.14,18.3,65.0,15.6,60.0
2021-10-21T03:55:00-05:00,Clear,False,False,15.8,60.0,15.2,59.0,15.2,59.0,72,55,10.8,52.0,0,N,8.5,5.3,11.3,7.0,0,Low,1020.7,30.14,18.3,65.0,15.6,60.0
2021-10-21T04:20:00-05:00,Clear,False,False,15.1,59.0,14.5,58.0,14.5,58.0,76,55,10.8,52.0,0,N,8.5,5.3,11.3,7.0,0,Low,1021.0,30.15,16.1,61.0,15.0,59.0
2021-10-21T04:55:00-05:00,Clear,False,False,15.1,59.0,14.5,58.0,14.5,58.0,75,55,10.7,51.0,0,N,8.3,5.2,11.3,7.0,0,Low,1021.0,30.15,16.1,61.0,15.0,59.0
2021-10-21T05:20:00-05:00,Clear,False,False,14.4,58.0,13.8,57.0,13.8,57.0,79,55,10.7,51.0,0,N,8.3,5.2,11.3,7.0,0,Low,1026.4,30.31,17.8,64.0,14.4,58.0
2021-10-21T05:55:00-05:00,Clear,False,False,14.4,58.0,13.8,57.0,13.8,57.0,81,56,11.1,52.0,23,NNE,8.3,5.2,11.3,7.0,0,Low,1026.4,30.31,17.8,64.0,14.4,58.0
2021-10-21T06:20:00-05:00,Clear,False,False,13.7,57.0,13.1,56.0,13.1,56.0,84,56,11.1,52.0,23,NNE,8.3,5.2,11.3,7.0,0,Low,1026.8,30.32,17.2,63.0,13.9,57.0
2021-10-21T06:55:00-05:00,Clear,False,False,13.7,57.0,13.1,56.0,13.1,56.0,85,57,11.3,52.0,23,NNE,8.3,5.2,11.3,7.0,0,Low,1026.8,30.32,17.2,63.0,13.9,57.0
2021-10-21T07:20:00-05:00,Clear,False,False,13.2,56.0,14.7,59.0,14.7,59.0,87,56,11.1,52.0,0,N,0.0,0.0,11.3,7.0,0,Low,1027.1,30.33,16.7,62.0,13.3,56.0
2021-10-21T07:55:00-05:00,Sunny,False,True,13.2,56.0,14.7,59.0,14.7,59.0,87,56,11.1,52.0,0,N,0.0,0.0,11.3,7.0,0,Low,1027.1,30.33,16.7,62.0,13.3,56.0
2021-10-21T08:20:00-05:00,Sunny,False,True,14.1,57.0,16.6,62.0,16.6,62.0,82,56,11.1,52.0,0,N,0.0,0.0,11.3,7.0,1,Low,1027.8,30.35,17.2,63.0,13.9,57.0
2021-10-21T08:55:00-05:00,Sunny,False,True,14.1,57.0,13.8,57.0,13.8,57.0,88,60,12.2,54.0,45,NE,10.2,6.4,13.7,8.5,1,Low,1027.8,30.35,17.2,63.0,13.9,57.0
2021-10-21T09:20:00-05:00,Sunny,False,True,15.2,59.0,16.1,61.0,14.2,58.0,82,60,12.2,54.0,45,NE,10.2,6.4,13.7,8.5,2,Low,1028.1,30.36,18.3,65.0,15.0,59.0
2021-10-21T09:55:00-05:00,Sunny,False,True,15.2,59.0,16.0,61.0,14.1,57.0,80,59,11.8,53.0,45,NE,10.5,6.5,13.9,8.6,2,Low,1028.1,30.36,18.3,65.0,15.0,59.0
2021-10-21T10:20:00-05:00,Sunny,False,True,17.4,63.0,21.5,71.0,17.8,64.0,68,58,11.5,53.0,293,WNW,3.7,2.3,13.9,8.6,3,Moderate,1028.8,30.38,18.3,65.0,17.2,63.0
2021-10-21T10:55:00-05:00,Sunny,False,True,17.4,63.0,21.5,71.0,17.8,64.0,68,58,11.5,53.0,293,WNW,3.7,2.3,5.1,3.2,3,Moderate,1028.8,30.38,18.3,65.0,17.2,63.0
2021-10-21T11:20:00-05:00,Sunny,False,True,20.6,69.0,24.7,76.0,19.8,68.0,56,56,11.5,53.0,293,WNW,3.7,2.3,5.1,3.2,5,Moderate,1028.8,30.38,19.4,67.0,20.6,69.0
2021-10-21T11:35:00-05:00,Sunny,False,True,20.6,69.0,24.6,76.0,19.6,67.0,53,53,10.7,51.0,293,WNW,5.3,3.3,6.8,4.2,5,Moderate,1028.8,30.38,19.4,67.0,20.6,69.0
2021-10-21T12:20:00-05:00,Mostly sunny,False,True,22.9,73.0,27.6,82.0,21.9,71.0,46,46,10.7,51.0,293,WNW,5.3,3.3,6.8,4.2,6,High,1028.4,30.37,22.8,73.0,22.8,73.0
2021-10-21T12:55:00-05:00,Mostly sunny,False,True,22.9,73.0,27.4,81.0,21.8,71.0,44,44,10.2,50.0,293,WNW,6.8,4.2,8.5,5.3,6,High,1028.4,30.37,22.8,73.0,22.8,73.0
2021-10-21T13:20:00-05:00,Mostly sunny,False,True,24.2,76.0,28.7,84.0,23.0,73.0,35,35,7.7,46.0,0,N,7.4,4.6,8.5,5.3,7,High,1027.8,30.35,23.9,75.0,24.4,76.0
2021-10-21T13:55:00-05:00,Mostly sunny,False,True,24.2,76.0,28.7,84.0,23.0,73.0,35,35,7.7,46.0,0,N,7.4,4.6,10.2,6.4,7,High,1027.8,30.35,23.9,75.0,24.4,76.0
2021-10-21T14:20:00-05:00,Mostly sunny,False,True,26.1,79.0,30.1,86.0,24.9,77.0,31,31,7.7,46.0,0,N,7.4,4.6,10.2,6.4,6,High,1026.8,30.32,25.0,77.0,26.1,79.0
2021-10-21T14:55:00-05:00,Mostly sunny,False,True,26.1,79.0,29.3,85.0,24.7,76.0,28,28,6.4,43.0,0,N,9.8,6.1,12.4,7.7,6,High,1026.8,30.32,25.0,77.0,26.1,79.0
2021-10-21T15:20:00-05:00,Mostly sunny,False,True,26.9,80.0,29.2,84.0,25.5,78.0,27,27,6.4,43.0,0,N,9.8,6.1,12.4,7.7,5,Moderate,1025.7,30.29,25.6,78.0,26.7,80.0
2021-10-21T15:55:00-05:00,Partly sunny,False,True,26.9,80.0,28.8,84.0,25.4,78.0,24,24,4.5,40.0,0,N,11.3,7.0,14.5,9.0,5,Moderate,1025.7,30.29,25.6,78.0,26.7,80.0
2021-10-21T16:20:00-05:00,Partly sunny,False,True,27.0,81.0,27.8,82.0,25.8,78.0,26,26,5.9,43.0,0,N,7.4,4.6,14.5,9.0,2,Low,1024.7,30.26,26.1,79.0,27.2,81.0
2021-10-21T16:55:00-05:00,Mostly sunny,False,True,27.0,81.0,28.8,84.0,25.8,78.0,26,26,5.9,43.0,0,N,7.4,4.6,10.2,6.4,3,Moderate,1024.7,30.26,26.1,79.0,27.2,81.0
2021-10-21T17:20:00-05:00,Sunny,False,True,27.0,81.0,27.6,82.0,25.8,78.0,26,26,5.9,43.0,0,N,7.4,4.6,10.2,6.4,2,Low,1024.0,30.24,26.1,79.0,27.2,81.0
2021-10-21T17:55:00-05:00,Mostly sunny,False,True,27.0,81.0,27.1,81.0,25.6,78.0,24,24,4.6,40.0,0,N,10.2,6.4,13.0,8.1,2,Low,1024.0,30.24,25.6,78.0,27.2,81.0
2021-10-21T18:20:00-05:00,Sunny,False,True,26.1,79.0,25.4,78.0,25.4,78.0,25,25,4.6,40.0,0,N,10.2,6.4,13.0,8.1,1,Low,1023.7,30.23,24.4,76.0,26.1,79.0
2021-10-21T18:55:00-05:00,Sunny,False,True,26.1,79.0,25.3,77.0,25.3,77.0,24,24,4.0,39.0,0,N,11.5,7.2,14.5,9.0,1,Low,1023.7,30.23,24.4,76.0,26.1,79.0
2021-10-21T19:20:00-05:00,Clear,False,False,25.6,78.0,24.4,76.0,24.4,76.0,26,26,4.8,41.0,90,E,7.4,4.6,14.5,9.0,0,Low,1024.0,30.24,23.9,75.0,25.6,78.0
2021-10-21T19:55:00-05:00,Mostly clear,False,False,25.6,78.0,24.4,76.0,24.4,76.0,26,26,4.8,41.0,90,E,7.4,4.6,10.2,6.4,0,Low,1024.0,30.24,23.9,75.0,25.6,78.0
2021-10-21T20:20:00-05:00,Mostly clear,False,False,23.1,74.0,21.9,71.0,21.9,71.0,30,30,4.8,41.0,90,E,7.4,4.6,10.2,6.4,0,Low,1024.7,30.26,20.6,69.0,23.3,74.0
2021-10-21T20:55:00-05:00,Mostly clear,False,False,23.1,74.0,21.7,71.0,21.7,71.0,32,32,5.5,42.0,90,E,10.7,6.6,13.5,8.4,0,Low,1024.7,30.26,20.6,69.0,23.3,74.0
2021-10-21T21:20:00-05:00,Clear,False,False,20.7,69.0,19.3,67.0,19.3,67.0,37,37,5.5,42.0,90,E,10.7,6.6,13.5,8.4,0,Low,1025.4,30.28,18.9,66.0,20.6,69.0
2021-10-21T21:55:00-05:00,Clear,False,False,20.7,69.0,19.1,66.0,19.1,66.0,39,39,6.5,44.0,90,E,13.9,8.6,17.5,10.9,0,Low,1025.4,30.28,18.9,66.0,20.6,69.0
2021-10-21T22:20:00-05:00,Mostly clear,False,False,20.0,68.0,18.8,66.0,18.8,66.0,51,51,9.7,49.0,23,NNE,7.4,4.6,17.5,10.9,0,Low,1026.1,30.3,19.4,67.0,20.0,68.0
2021-10-21T22:55:00-05:00,Clear,False,False,20.0,68.0,18.8,66.0,18.8,66.0,51,51,9.7,49.0,23,NNE,7.4,4.6,10.2,6.4,0,Low,1026.1,30.3,19.4,67.0,20.0,68.0
2021-10-21T23:20:00-05:00,Clear,False,False,18.5,65.0,17.3,63.0,17.3,63.0,56,51,9.7,49.0,23,NNE,7.4,4.6,10.2,6.4,0,Low,1026.1,30.3,19.4,67.0,18.3,65.0
2021-10-21T23:55:00-05:00,Clear,False,False,18.5,65.0,17.3,63.0,17.3,63.0,60,54,10.6,51.0,23,NNE,7.7,4.8,13.0,8.1,0,Low,1026.1,30.3,19.4,67.0,18.3,65.0
2021-10-22T00:20:00-05:00,Clear,False,False,17.4,63.0,17.1,63.0,17.1,63.0,64,54,10.6,51.0,23,NNE,7.7,4.8,13.0,8.1,0,Low,1026.4,30.31,18.3,65.0,17.2,63.0
2021-10-22T00:55:00-05:00,Clear,False,False,17.4,63.0,17.6,64.0,17.6,64.0,67,57,11.2,52.0,23,NNE,4.9,3.1,11.5,7.2,0,Low,1026.4,30.31,18.3,65.0,17.2,63.0
2021-10-22T01:20:00-05:00,Clear,False,False,16.4,62.0,16.7,62.0,16.7,62.0,71,57,11.2,52.0,23,NNE,4.9,3.1,11.5,7.2,0,Low,1018.3,30.07,18.3,65.0,16.7,62.0
2021-10-22T01:55:00-05:00,Clear,False,False,16.4,62.0,16.8,62.0,16.8,62.0,72,57,11.3,52.0,23,NNE,4.3,2.7,8.1,5.0,0,Low,1018.3,30.07,18.3,65.0,16.7,62.0
2021-10-22T02:20:00-05:00,Clear,False,False,15.5,60.0,15.9,61.0,15.9,61.0,76,57,11.3,52.0,23,NNE,4.3,2.7,8.1,5.0,0,Low,1018.6,30.08,18.3,65.0,15.6,60.0
2021-10-22T02:55:00-05:00,Clear,False,False,15.5,60.0,15.7,60.0,15.7,60.0,73,55,10.8,51.0,23,NNE,5.3,3.3,7.3,4.5,0,Low,1018.6,30.08,18.3,65.0,15.6,60.0
2021-10-22T03:20:00-05:00,Clear,False,False,14.2,58.0,14.4,58.0,14.4,58.0,80,55,10.8,51.0,23,NNE,5.3,3.3,7.3,4.5,0,Low,1019.0,30.09,17.8,64.0,14.4,58.0
2021-10-22T03:55:00-05:00,Clear,False,False,14.2,58.0,14.3,58.0,14.3,58.0,86,60,12.0,54.0,23,NNE,6.2,3.8,8.3,5.2,0,Low,1019.0,30.09,17.8,64.0,14.4,58.0
2021-10-22T04:20:00-05:00,Clear,False,False,13.8,57.0,13.8,57.0,13.8,57.0,89,60,12.0,54.0,23,NNE,6.2,3.8,8.3,5.2,0,Low,1019.6,30.11,17.2,63.0,13.9,57.0
2021-10-22T04:55:00-05:00,Clear,False,False,13.8,57.0,13.5,56.0,13.5,56.0,92,62,12.5,55.0,23,NNE,7.3,4.5,9.6,6.0,0,Low,1019.3,30.1,17.2,63.0,13.9,57.0
2021-10-22T05:20:00-05:00,Clear,False,False,13.4,56.0,13.1,56.0,13.1,56.0,94,62,12.5,55.0,23,NNE,7.3,4.5,9.6,6.0,0,Low,1026.1,30.3,16.7,62.0,13.3,56.0
2021-10-22T05:55:00-05:00,Clear,False,False,13.4,56.0,12.6,55.0,12.6,55.0,99,65,13.2,56.0,23,NNE,8.8,5.4,11.5,7.2,0,Low,1026.1,30.3,17.2,63.0,13.3,56.0
2021-10-22T06:20:00-05:00,Clear,False,False,12.6,55.0,11.8,53.0,11.8,53.0,100,62,12.6,55.0,23,NNE,8.8,5.4,11.5,7.2,0,Low,1025.7,30.29,16.7,62.0,12.8,55.0
2021-10-22T06:55:00-05:00,Clear,False,False,12.6,55.0,11.8,53.0,11.8,53.0,82,51,9.6,49.0,23,NNE,8.8,5.4,11.7,7.3,0,Low,1025.7,30.29,16.1,61.0,12.8,55.0
2021-10-22T07:20:00-05:00,Clear,False,False,12.4,54.0,13.0,55.0,13.0,55.0,88,54,10.4,51.0,0,N,3.7,2.3,11.7,7.3,0,Low,1026.1,30.3,15.6,60.0,12.2,54.0
2021-10-22T07:55:00-05:00,Sunny,False,True,12.4,54.0,13.0,55.0,13.0,55.0,88,54,10.4,51.0,0,N,3.7,2.3,11.5,7.2,0,Low,1026.1,30.3,15.6,60.0,12.2,54.0
2021-10-22T08:20:00-05:00,Sunny,False,True,11.9,53.0,13.5,56.0,13.5,56.0,91,54,10.4,51.0,0,N,3.7,2.3,11.5,7.2,1,Low,1026.8,30.32,15.0,59.0,11.7,53.0
2021-10-22T08:55:00-05:00,Sunny,False,True,11.9,53.0,11.6,53.0,11.6,53.0,93,55,10.8,52.0,45,NE,9.4,5.8,12.4,7.7,1,Low,1026.8,30.32,15.0,59.0,11.7,53.0
2021-10-22T09:20:00-05:00,Sunny,False,True,13.2,56.0,14.2,58.0,12.2,54.0,86,55,10.8,52.0,45,NE,9.4,5.8,12.4,7.7,2,Low,1027.4,30.34,16.7,62.0,13.3,56.0
2021-10-22T09:55:00-05:00,Sunny,False,True,13.2,56.0,14.1,57.0,12.1,54.0,86,56,11.0,52.0,45,NE,9.6,6.0,12.6,7.8,2,Low,1027.4,30.34,16.7,62.0,13.3,56.0
2021-10-22T10:20:00-05:00,Sunny,False,True,15.8,60.0,19.1,66.0,15.5,60.0,71,54,10.6,51.0,270,W,7.4,4.6,12.6,7.8,3,Moderate,1027.8,30.35,18.3,65.0,15.6,60.0
2021-10-22T10:55:00-05:00,Mostly sunny,False,True,15.8,60.0,19.1,66.0,15.5,60.0,71,54,10.6,51.0,270,W,7.4,4.6,10.2,6.4,3,Moderate,1027.8,30.35,18.3,65.0,15.6,60.0
2021-10-22T11:20:00-05:00,Partly sunny,False,True,18.8,66.0,22.3,72.0,17.6,64.0,59,54,10.6,51.0,270,W,7.4,4.6,10.2,6.4,5,Moderate,1028.1,30.36,19.4,67.0,18.9,66.0
2021-10-22T11:55:00-05:00,Partly sunny,False,True,18.8,66.0,20.9,70.0,17.4,63.0,55,51,9.6,49.0,270,W,9.0,5.6,10.9,6.8,4,Moderate,1028.1,30.36,19.4,67.0,18.9,66.0
2021-10-22T12:20:00-05:00,Partly sunny,False,True,21.2,70.0,25.1,77.0,19.8,68.0,48,48,9.6,49.0,270,W,9.0,5.6,10.9,6.8,6,High,1027.4,30.34,21.1,70.0,21.1,70.0
